time,o,h,l,c,vol
1592103600000.0,9459.5,9500.0,9330.0,9476.0,714012720.0
1592190000000.0,9476.0,9483.0,9232.0,9327.0,940678663.0
1592276400000.0,9327.0,9544.5,8892.0,9426.0,2314161709.0
1592362800000.0,9426.0,9599.5,9387.0,9522.5,1275427288.0
1592449200000.0,9522.5,9576.0,9219.5,9452.5,1354980917.0
1592535600000.0,9452.5,9495.0,9268.5,9374.0,917426917.0
1592622000000.0,9374.0,9450.0,9226.0,9296.5,1297704623.0
1592708400000.0,9296.5,9399.0,9141.0,9358.5,931809409.0
1592794800000.0,9358.5,9424.5,9272.0,9286.5,647865073.0
1592881200000.0,9286.5,9794.5,9272.0,9692.0,1357919700.0
1592967600000.0,9692.0,9724.5,9580.0,9624.0,884855830.0
1593054000000.0,9624.0,9668.5,9200.0,9287.0,1825790740.0
1593140400000.0,9287.0,9336.5,8981.0,9240.0,1511880706.0
1593226800000.0,9240.0,9286.0,9025.0,9148.5,1375341566.0
1593313200000.0,9148.5,9186.0,8827.0,8997.5,1152481781.0
1593399600000.0,8997.5,9185.0,8927.5,9114.5,762355479.0
1593486000000.0,9114.5,9234.5,9013.0,9188.0,1012013657.0
1593572400000.0,9188.0,9198.0,9040.0,9132.5,816651655.0
1593658800000.0,9132.5,9296.5,9086.5,9234.5,998150625.0
1593745200000.0,9234.5,9259.0,8932.0,9084.5,1434090493.0
1593831600000.0,9084.5,9122.0,9016.0,9055.5,541298881.0
1593918000000.0,9055.5,9196.5,9039.5,9142.0,604764682.0
1594004400000.0,9142.0,9143.0,8906.5,9078.0,920008314.0
1594090800000.0,9078.0,9389.0,9066.0,9348.0,1314548157.0
1594177200000.0,9348.0,9388.5,9202.5,9251.0,840537930.0
1594263600000.0,9251.0,9490.0,9233.5,9443.0,1151562304.0
1594350000000.0,9443.0,9443.5,9161.0,9235.5,1287224190.0
1594436400000.0,9235.5,9320.0,9114.0,9290.5,958497314.0
1594522800000.0,9290.5,9302.0,9183.0,9232.0,485313627.0
1594609200000.0,9232.0,9353.0,9160.0,9305.0,885341892.0
1594695600000.0,9305.0,9378.5,9198.0,9230.0,952998765.0
1594782000000.0,9230.0,9277.0,9076.0,9256.5,921755131.0
1594868400000.0,9256.5,9273.0,9150.0,9188.0,738636331.0
1594954800000.0,9188.0,9213.0,9026.5,9130.5,926726125.0
1595041200000.0,9130.5,9181.0,9080.5,9154.0,528872495.0
1595127600000.0,9154.0,9228.0,9113.5,9172.5,461545873.0
1595214000000.0,9172.5,9250.0,9089.0,9219.0,589195390.0
1595300400000.0,9219.0,9228.0,9125.0,9160.0,540319829.0
1595386800000.0,9160.0,9447.0,9155.5,9393.0,1264071828.0
1595473200000.0,9393.0,9584.0,9290.0,9537.5,972162224.0
1595559600000.0,9537.5,9692.5,9452.0,9611.5,1178335665.0
1595646000000.0,9611.5,9648.5,9477.5,9549.0,958889621.0
1595732400000.0,9549.0,9765.0,9538.0,9712.0,987156909.0
1595818800000.0,9712.0,10272.0,9664.0,9940.5,1802767312.0
1595905200000.0,9940.5,11431.0,9940.0,11063.5,4947737792.0
1595991600000.0,11063.5,11270.0,10603.0,10941.5,3202769044.0
1596078000000.0,10941.5,11362.5,10865.0,11108.5,2098115704.0
1596164400000.0,11108.5,11198.0,10845.5,11127.5,1500081116.0
1596250800000.0,11127.5,11470.0,10970.5,11361.0,2064106128.0
1596337200000.0,11361.0,11908.5,11246.0,11827.5,2475714514.0
1596423600000.0,11827.5,12163.5,10560.0,11072.0,3479179292.0
1596510000000.0,11072.0,11484.5,10931.0,11244.0,1536256355.0
1596596400000.0,11244.0,11429.0,10981.5,11188.0,1551641491.0
1596682800000.0,11188.0,11800.0,11042.0,11765.5,1900928277.0
1596769200000.0,11765.5,11924.0,11583.5,11768.5,1699933174.0
1596855600000.0,11768.5,11919.0,11330.0,11600.0,2048399616.0
1596942000000.0,11600.0,11822.0,11530.0,11773.0,1087906266.0
1597028400000.0,11773.0,11821.5,11532.5,11691.0,1015369966.0
1597114800000.0,11691.0,12110.0,11435.5,11900.5,2411212574.0
1597201200000.0,11900.5,11949.5,11125.0,11383.0,2816090978.0
1597287600000.0,11383.0,11619.5,11078.5,11570.5,1516495486.0
1597374000000.0,11570.5,11820.0,11270.5,11805.0,1935771382.0
1597460400000.0,11805.0,11868.5,11658.5,11777.0,1134968692.0
1597546800000.0,11777.0,12013.0,11690.5,11864.5,1376560697.0
1597633200000.0,11864.5,11941.0,11700.0,11926.0,1128671195.0
1597719600000.0,11926.0,12500.0,11620.5,12308.5,2605664248.0
1597806000000.0,12308.5,12404.5,11810.5,11956.5,2219401770.0
1597892400000.0,11956.5,12019.5,11540.0,11761.0,2074507698.0
1597978800000.0,11761.0,11897.0,11676.0,11869.0,929068278.0
1598065200000.0,11869.0,11884.5,11483.0,11529.5,1729186824.0
1598151600000.0,11529.5,11686.0,11373.0,11675.5,1031435065.0
1598238000000.0,11675.5,11711.0,11530.5,11657.0,848794552.0
1598324400000.0,11657.0,11835.0,11605.0,11757.5,1027357727.0
1598410800000.0,11757.5,11771.5,11101.5,11319.0,2290436953.0
1598497200000.0,11319.0,11550.0,11251.0,11466.0,1410010209.0
1598583600000.0,11466.0,11599.0,11116.5,11331.5,2232804815.0
1598670000000.0,11331.5,11548.5,11284.5,11528.5,1105951574.0
1598756400000.0,11528.5,11590.5,11414.5,11483.0,830101571.0
1598842800000.0,11483.0,11724.0,11470.0,11719.0,989754767.0
1598929200000.0,11719.0,11794.0,11571.5,11658.0,1301120346.0
1599015600000.0,11658.0,12071.0,11540.5,11937.0,1987744352.0
1599102000000.0,11937.0,11957.5,11165.0,11398.5,2547385654.0
1599188400000.0,11398.5,11473.0,9922.0,10144.0,3582711111.0
1599274800000.0,10144.0,10636.0,9880.0,10455.0,2496103902.0
1599361200000.0,10455.0,10570.0,9817.5,10161.5,2295656172.0
1599447600000.0,10161.5,10347.0,9993.0,10250.5,1164344776.0
1599534000000.0,10250.5,10413.0,9867.0,10379.5,1690275573.0
1599620400000.0,10379.5,10460.5,9811.0,10126.5,2186141321.0
1599706800000.0,10126.5,10350.0,9982.5,10222.5,1103571425.0
1599793200000.0,10222.5,10488.0,10219.0,10343.0,1143320649.0
1599879600000.0,10343.0,10430.0,10200.5,10395.5,843676265.0
1599966000000.0,10395.5,10477.0,10271.0,10441.0,572741240.0
1600052400000.0,10441.0,10583.0,10201.5,10328.0,1033507088.0
1600138800000.0,10328.0,10750.0,10251.0,10671.5,1335592644.0
1600225200000.0,10671.5,10925.0,10621.0,10776.0,1381492211.0
1600311600000.0,10776.0,11091.5,10659.0,10949.5,1349236607.0
1600398000000.0,10949.5,11045.0,10737.0,10942.0,1090445146.0
1600484400000.0,10942.0,11039.5,10815.5,10927.5,882174620.0
1600570800000.0,10927.5,11192.0,10892.0,11080.0,949727352.0
1600657200000.0,11080.0,11080.5,10763.5,10913.0,950477420.0
1600743600000.0,10913.0,10984.0,10280.0,10411.0,1937060896.0
1600830000000.0,10411.0,10570.0,10328.5,10523.0,1054002000.0
1600916400000.0,10523.0,10533.0,10130.0,10228.0,1172400450.0
1601002800000.0,10228.0,10813.5,10190.5,10739.5,1491937080.0
1601089200000.0,10739.5,10757.5,10551.0,10689.0,1015842106.0
1601175600000.0,10689.0,10829.5,10655.0,10729.5,668587708.0
1601262000000.0,10729.5,10795.0,10590.0,10775.0,767602632.0
1601348400000.0,10775.0,10946.0,10599.0,10688.0,1100141402.0
1601434800000.0,10688.0,10855.0,10600.0,10839.5,967088415.0
1601521200000.0,10839.5,10842.0,10650.0,10778.5,905149206.0
1601607600000.0,10778.5,10980.0,10450.0,10607.0,1693116204.0
1601694000000.0,10607.0,10655.0,10376.0,10563.5,1165536603.0
1601780400000.0,10563.5,10610.5,10493.0,10544.0,472896875.0
1601866800000.0,10544.0,10698.5,10522.0,10672.5,496221891.0
1601953200000.0,10672.5,10798.5,10621.5,10788.5,660645024.0
1602039600000.0,10788.5,10795.5,10505.0,10591.0,967073304.0
1602126000000.0,10591.0,10675.0,10552.0,10668.5,585066308.0
1602212400000.0,10668.5,10954.0,10525.5,10926.5,1071262005.0
1602298800000.0,10926.5,11102.5,10833.0,11056.5,759471629.0
1602385200000.0,11056.5,11490.0,11055.5,11297.0,1032606981.0
1602471600000.0,11297.0,11449.0,11279.0,11371.0,765624818.0
1602558000000.0,11371.0,11730.0,11190.0,11544.0,1400865680.0
1602644400000.0,11544.0,11560.0,11313.0,11424.0,1081121228.0
1602730800000.0,11424.0,11555.0,11289.0,11416.5,963252867.0
1602817200000.0,11416.5,11645.0,11271.5,11510.0,1057990261.0
1602903600000.0,11510.0,11549.0,11212.0,11320.0,1084343083.0
1602990000000.0,11320.0,11413.5,11221.5,11364.0,525201699.0
1603076400000.0,11364.0,11509.0,11347.0,11507.0,515252202.0
1603162800000.0,11507.0,11835.0,11417.0,11752.0,1207957271.0
1603249200000.0,11752.0,12059.0,11675.5,11914.5,1654398028.0
1603335600000.0,11914.5,13239.0,11895.0,12814.0,3417940359.0
1603422000000.0,12814.0,13219.0,12665.5,12990.5,1976997877.0
1603508400000.0,12990.5,13042.5,12727.5,12941.0,1149209117.0
1603594800000.0,12941.0,13186.0,12888.0,13129.5,903314606.0
1603681200000.0,13129.5,13377.0,12855.0,13038.0,1196467410.0
1603767600000.0,13038.0,13270.0,12776.0,13069.0,1610805969.0
1603854000000.0,13069.0,13801.5,13060.0,13642.5,2128904272.0
1603940400000.0,13642.5,13854.5,12905.5,13268.0,2590188154.0
1604026800000.0,13268.0,13638.0,12983.0,13461.5,1960110483.0
1604113200000.0,13461.5,13675.0,13119.5,13557.5,1884089370.0
1604199600000.0,13557.5,14135.0,13421.0,13802.5,1772871976.0
1604286000000.0,13802.5,13903.0,13622.5,13756.5,922811251.0
1604372400000.0,13756.5,13840.0,13212.5,13566.0,1740227757.0
1604458800000.0,13566.0,14077.0,13288.0,14034.0,1673203841.0
1604545200000.0,14034.0,14279.0,13533.5,14151.5,2129841518.0
1604631600000.0,14151.5,15791.5,14114.0,15605.0,3180721468.0
1604718000000.0,15605.0,15979.0,15200.5,15608.5,2827497868.0
1604804400000.0,15608.5,15780.0,14366.5,14838.0,2592662622.0
1604890800000.0,14838.0,15670.0,14738.0,15499.0,1455313545.0
1604977200000.0,15499.0,15875.5,14843.0,15342.5,2377187415.0
1605063600000.0,15342.5,15490.0,15079.5,15309.5,1355001035.0
1605150000000.0,15309.5,16067.0,15288.5,15719.0,1559444291.0
1605236400000.0,15719.0,16368.5,15460.0,16316.0,2229996928.0
1605322800000.0,16316.0,16499.0,15965.5,16340.0,1579054970.0
1605409200000.0,16340.0,16340.0,15718.0,16083.0,1295478185.0
1605495600000.0,16083.0,16169.5,15795.0,15973.0,1008923756.0
1605582000000.0,15973.0,16886.0,15889.5,16718.0,1715669172.0
1605668400000.0,16718.0,17890.0,16532.5,17683.5,2840549478.0
1605754800000.0,17683.5,18500.0,17221.0,17788.5,3789521364.0
1605841200000.0,17788.5,18230.5,17350.0,17824.0,2165844721.0
1605927600000.0,17824.0,18837.5,17763.0,18672.5,2331879627.0
1606014000000.0,18672.5,18989.5,18283.5,18725.0,1851016742.0
1606100400000.0,18725.0,18781.5,17656.0,18464.0,2186105725.0
1606186800000.0,18464.0,18785.0,18045.0,18393.5,2156681517.0
1606273200000.0,18393.5,19449.0,18045.0,19193.0,2767550413.0
1606359600000.0,19193.0,19546.5,18490.5,18751.0,2400452266.0
1606446000000.0,18751.0,18924.5,16220.0,17165.5,4869547159.0
1606532400000.0,17165.5,17477.0,16460.0,17153.0,2299039122.0
1606618800000.0,17153.0,17874.5,16898.5,17736.5,1356626364.0
1606705200000.0,17736.5,18345.0,17536.5,18195.0,1241460612.0
1606791600000.0,18195.0,19949.0,18195.5,19714.5,3107683217.0
1606878000000.0,19714.5,19958.0,18140.0,18793.0,3165344547.0
1606964400000.0,18793.0,19351.0,18334.0,19221.5,1729762100.0
1607050800000.0,19221.5,19632.0,18880.5,19450.5,1371217335.0
1607137200000.0,19450.5,19545.0,18559.0,18658.5,1688264359.0
1607223600000.0,18658.5,19194.5,18503.5,19155.5,926099520.0
1607310000000.0,19155.5,19447.0,18880.0,19394.0,1048486560.0
1607396400000.0,19394.0,19450.0,18914.0,19188.0,1038976792.0
1607482800000.0,19188.0,19303.0,18156.5,18306.5,1626238181.0
1607569200000.0,18306.5,18626.5,17630.0,18533.0,1911129220.0
1607655600000.0,18533.0,18539.0,17925.0,18247.0,1250055625.0
1607742000000.0,18247.0,18286.0,17563.5,18037.5,1868706439.0
1607828400000.0,18037.5,18950.0,18020.0,18812.5,1118565731.0
1607914800000.0,18812.5,19439.0,18730.0,19172.0,1363478354.0
1608001200000.0,19172.0,19355.0,19007.5,19272.0,974421380.0
1608087600000.0,19272.0,19595.0,19055.0,19439.0,1531807702.0
1608174000000.0,19439.0,21604.5,19291.5,21380.0,2906159364.0
1608260400000.0,21380.0,23837.5,21273.5,22821.5,5867478897.0
1608346800000.0,22821.5,23312.5,22359.0,23134.5,1905514933.0
1608433200000.0,23134.5,24300.0,22780.0,23874.5,2075861972.0
1608519600000.0,23874.5,24350.5,23111.0,23491.0,2109245363.0
1608606000000.0,23491.0,24157.5,21800.0,22741.5,3330895998.0
1608692400000.0,22741.5,23865.0,22400.0,23835.0,1923966495.0
1608778800000.0,23835.0,24163.0,22590.5,23241.0,3088958589.0
1608865200000.0,23241.0,23795.5,22680.0,23740.0,1922526568.0
1608951600000.0,23740.0,24812.0,23452.0,24728.5,2409655649.0
1609038000000.0,24728.5,26880.0,24500.5,26490.0,2293397405.0
1609124400000.0,26490.0,28395.0,25848.0,26254.0,4152651254.0
1609210800000.0,26254.0,27495.0,26073.0,27039.5,2222773553.0
1609297200000.0,27039.5,27411.0,25887.0,27379.5,2238690113.0
1609383600000.0,27379.5,29021.0,27380.0,28907.5,3081874067.0
1609470000000.0,28907.5,29350.0,27941.0,28951.0,2319304701.0
1609556400000.0,28951.0,29717.0,28701.5,29402.5,1838861284.0
1609642800000.0,29402.5,33430.0,29028.5,32185.0,4616478195.0
1609729200000.0,32185.0,34896.0,31988.0,33062.5,4233140121.0
1609815600000.0,33062.5,33670.0,27650.0,32044.5,5115041875.0
1609902000000.0,32044.5,34600.0,29936.5,34107.5,3831661018.0
1609988400000.0,34107.5,37074.5,33390.5,36883.0,4337625799.0
1610074800000.0,36883.0,40567.0,36383.5,39487.0,4867691089.0
1610161200000.0,39487.0,42084.0,36595.0,40600.0,5295943183.0
1610247600000.0,40600.0,41495.0,38760.5,40291.5,2903820217.0
1610334000000.0,40291.5,41527.5,34900.0,38225.0,4268255145.0
1610420400000.0,38225.0,38293.0,30377.5,35390.0,8176174490.0
1610506800000.0,35390.0,36671.5,32555.0,34026.0,4398254106.0
1610593200000.0,34026.0,37800.0,32357.5,37390.5,3490456520.0
1610679600000.0,37390.5,40163.5,36781.5,39143.5,3215293113.0
1610766000000.0,39143.5,39722.0,34347.0,36734.5,4349394468.0
1610852400000.0,36734.5,37969.5,35420.5,36007.0,2716337938.0
1610938800000.0,36007.0,36852.5,33862.0,35870.0,2787817743.0
1611025200000.0,35870.0,37533.5,34774.5,36684.5,2534623334.0
1611111600000.0,36684.5,37920.0,35810.5,35898.0,2652624979.0
1611198000000.0,35898.0,36381.5,33333.0,35489.0,3153189209.0
1611284400000.0,35489.0,35598.0,29961.0,30810.5,4827957533.0
1611370800000.0,30810.5,33835.5,28802.0,33003.0,4047359471.0
1611457200000.0,33003.0,33475.0,31413.0,32090.0,2248018972.0
1611543600000.0,32090.0,33120.0,30936.0,32290.5,1904546206.0
1611630000000.0,32290.5,34872.5,31910.5,32221.0,3037356566.0
1611716400000.0,32221.0,32928.0,30803.0,32500.0,2807905742.0
1611802800000.0,32500.0,32558.5,29270.0,30381.0,3182339546.0
1611889200000.0,30381.0,33793.0,29880.0,33446.0,2408020667.0
1611975600000.0,33446.0,38730.0,31999.5,34230.0,6550659922.0
1612062000000.0,34230.0,34889.0,32781.0,34310.5,2227538611.0
1612148400000.0,34310.5,34362.0,32176.0,33101.0,1627575811.0
1612234800000.0,33101.0,34749.0,32318.0,33550.5,2077088786.0
1612321200000.0,33550.5,36051.0,33441.0,35544.5,2226392272.0
1612407600000.0,35544.5,37750.0,35426.0,37700.0,2662277724.0
1612494000000.0,37700.0,38850.0,36222.0,37030.0,2967900059.0
1612580400000.0,37030.0,38419.5,36605.0,38361.5,1825963949.0
1612666800000.0,38361.5,41027.5,38293.5,39318.5,2745957944.0
1612753200000.0,39318.5,39810.0,37410.5,38900.5,2627342478.0
1612839600000.0,38900.5,46929.0,38058.0,46417.5,4677725938.0
1612926000000.0,46417.5,48277.0,45073.5,46513.5,3586243118.0
1613012400000.0,46513.5,47495.0,43802.5,44888.0,2946590028.0
1613098800000.0,44888.0,48833.5,44051.5,48082.0,3643247396.0
1613185200000.0,48082.0,49180.0,46234.5,47485.0,2832796323.0
1613271600000.0,47485.0,48335.0,46250.5,47265.5,2057217655.0
1613358000000.0,47265.5,49876.5,47105.0,48690.5,2608808984.0
1613444400000.0,48690.5,49080.0,45726.0,48018.5,2614365272.0
1613530800000.0,48018.5,50980.0,47140.0,49199.5,3606645741.0
1613617200000.0,49199.5,52743.0,48949.5,52209.5,2907233492.0
1613703600000.0,52209.5,52594.5,50940.0,51613.0,2165933671.0
1613790000000.0,51613.0,56454.0,50732.0,55934.0,2963785938.0
1613876400000.0,55934.0,57636.0,53991.0,55934.5,2810562544.0
1613962800000.0,55934.5,58464.0,55552.0,57542.5,2276211707.0
1614049200000.0,57542.5,57577.5,47566.5,54122.5,6469168708.0
1614135600000.0,54122.5,54205.5,44813.0,48923.5,7289632823.0
1614222000000.0,48923.5,51420.0,46961.5,49691.0,2903146594.0
1614308400000.0,49691.0,52151.5,46717.0,47110.0,2984172940.0
1614394800000.0,47110.0,48428.5,44100.0,46320.0,3727451804.0
1614481200000.0,46320.0,48399.5,45000.0,46171.5,1872080256.0
1614567600000.0,46171.5,46644.5,43040.0,45211.0,2973600828.0
1614654000000.0,45211.0,49833.0,45030.5,49664.5,2102619079.0
1614740400000.0,49664.5,50272.0,47100.0,48483.5,2101593607.0
1614826800000.0,48483.5,52669.5,48157.5,50346.0,2433721732.0
1614913200000.0,50346.0,51775.0,47468.0,48333.0,2698319781.0
1614999600000.0,48333.0,49461.0,46266.0,48768.5,2598617339.0
1615086000000.0,48768.5,49225.5,47092.0,48904.5,1420976714.0
1615172400000.0,48904.5,51500.0,48904.5,51027.0,1758722602.0
1615258800000.0,51027.0,52489.0,49329.0,52480.0,2172323549.0
1615345200000.0,52480.0,54965.0,52005.0,54960.0,2256190115.0
1615431600000.0,54960.0,57477.0,52978.0,55975.5,3241934240.0
1615518000000.0,55975.5,58300.0,54324.0,57909.5,3219598123.0
1615604400000.0,57909.5,58167.0,54850.5,57315.0,3112750436.0
1615690800000.0,57315.0,61900.0,56135.0,61280.5,2937102754.0
1615777200000.0,61280.5,61709.5,59029.0,59029.0,2275102384.0
1615863600000.0,59029.0,60689.5,54505.5,55627.5,4265568113.0
1615950000000.0,55627.5,57010.0,53264.0,57009.5,3150700340.0
1616036400000.0,57009.5,59095.0,54156.5,59015.5,2827159946.0
1616122800000.0,59015.5,60176.0,57010.0,57620.0,2601706666.0
1616209200000.0,57620.0,59527.5,56270.0,58073.5,2521821493.0
1616295600000.0,58073.5,60019.5,57883.5,58146.5,2151097092.0
1616382000000.0,58146.5,58576.5,55114.5,57421.5,2363048374.0
1616468400000.0,57421.5,58506.0,53730.0,54090.0,2718794935.0
1616554800000.0,54090.0,55826.5,53000.0,54394.0,2547069006.0
1616641200000.0,54394.0,57247.0,51750.0,52244.5,3572267643.0
1616727600000.0,52244.5,53225.5,50475.5,51321.5,3542906196.0
1616814000000.0,51321.5,55118.0,51272.5,55081.5,2237949211.0
1616900400000.0,55081.5,56682.5,54010.0,55869.5,2174736146.0
1616986800000.0,55869.5,56580.0,54750.0,55788.5,1875741971.0
1617073200000.0,55788.5,58490.0,54965.5,57680.5,2672316336.0
1617159600000.0,57680.5,59449.0,57093.5,58812.0,2020805220.0
1617246000000.0,58812.0,59950.0,56899.0,58876.0,3278943503.0
1617332400000.0,58876.0,59518.5,57960.5,58806.0,2390606354.0
1617418800000.0,58806.0,60347.0,58454.0,59020.0,2522337435.0
1617505200000.0,59020.0,59906.0,56953.5,57126.5,3021092146.0
1617591600000.0,57126.5,58586.0,56500.0,58258.0,2226550312.0
1617678000000.0,58258.0,59359.0,56824.5,59330.0,2366766276.0
1617764400000.0,59330.0,59612.0,57471.5,58064.0,2654892714.0
1617850800000.0,58064.0,58686.0,55500.0,55937.5,4110510476.0
1617937200000.0,55937.5,58208.5,55673.5,58149.0,1979195607.0
1618023600000.0,58149.0,58945.0,57746.5,58123.0,1743769860.0
1618110000000.0,58123.0,61709.5,57920.5,59790.5,3161999211.0
1618196400000.0,59790.5,60698.5,59259.5,60076.0,1836674222.0
1618282800000.0,60076.0,61424.0,59437.0,59880.5,2094184244.0
1618369200000.0,59880.5,63834.0,59825.0,63674.0,3277602024.0
1618455600000.0,63674.0,65000.0,61355.5,63071.5,4814818199.0
1618542000000.0,63071.5,63953.0,62131.0,63323.5,2274300829.0
1618628400000.0,63323.5,63593.5,60010.5,61470.0,3769448703.0
1618714800000.0,61470.0,62598.0,59673.0,60114.5,2251302821.0
1618801200000.0,60114.5,60426.0,50876.0,56258.5,6233793396.0
1618887600000.0,56258.5,57553.0,54376.0,55705.5,2942867155.0
1618974000000.0,55705.5,57127.0,53405.0,56513.5,3047480036.0
1619060400000.0,56513.5,56802.5,53668.0,53828.5,2488150458.0
1619146800000.0,53828.5,55500.0,50549.0,51719.5,4040375940.0
1619233200000.0,51719.5,52124.5,47530.5,51137.5,4442442449.0
1619319600000.0,51137.5,51164.0,48744.5,50120.0,1795370866.0
1619406000000.0,50120.0,50620.5,47010.0,49080.0,1730240840.0
1619492400000.0,49080.0,54363.5,48812.0,54025.0,2542435856.0
1619578800000.0,54025.0,55487.5,53290.5,55050.5,1437594700.0
1619665200000.0,55050.5,56494.0,53893.5,54869.5,1803734583.0
1619751600000.0,54869.5,55202.5,52381.0,53524.0,1701448071.0
1619838000000.0,53524.0,57966.5,53064.0,57748.5,1841533132.0
1619924400000.0,57748.5,58500.0,57112.0,57874.5,1163014621.0
1620010800000.0,57874.5,57980.0,56095.0,56641.5,1154243253.0
1620097200000.0,56641.5,59032.5,56507.0,57191.5,1780150713.0
1620183600000.0,57191.5,57206.0,53064.5,53262.5,2613189229.0
1620270000000.0,53262.5,57921.0,52857.0,57553.5,2314871489.0
1620356400000.0,57553.5,58428.5,55342.0,56417.0,1971567485.0
1620442800000.0,56417.0,58781.5,55313.0,57422.0,1834221346.0
1620529200000.0,57422.0,59646.0,57036.0,59000.0,1933519416.0
1620615600000.0,59000.0,59341.5,56350.0,58299.5,1952362620.0
1620702000000.0,58299.5,59806.0,53849.0,55912.5,3272957761.0
1620788400000.0,55912.5,56900.0,54502.0,56764.0,2021067271.0
1620874800000.0,56764.0,58036.5,48520.0,49493.0,3567563624.0
1620961200000.0,49493.0,51344.5,44632.5,49700.0,4764678017.0
1621047600000.0,49700.0,51533.5,48887.5,49888.0,1541974906.0
1621134000000.0,49888.0,50671.5,46563.5,46757.0,2319470758.0
1621220400000.0,46757.0,49788.5,43868.0,46436.0,3209427626.0
1621306800000.0,46436.0,46653.0,42134.0,43582.0,4181106482.0
1621393200000.0,43582.0,45798.5,42250.0,42854.5,2717396004.0
1621479600000.0,42854.5,43596.0,28157.0,36811.0,8625864433.0
1621566000000.0,36811.0,42444.0,34873.0,40620.5,3453752671.0
1621652400000.0,40620.5,42327.0,33460.0,37301.0,3346306092.0
1621738800000.0,37301.0,38885.0,35244.0,37446.5,1880503309.0
1621825200000.0,37446.5,38270.5,31100.0,34711.0,2882564071.0
1621911600000.0,34711.0,39920.0,34453.0,38842.5,1991029675.0
1621998000000.0,38842.5,39810.0,36511.0,38379.5,2038678353.0
1622084400000.0,38379.5,40891.5,37784.0,39254.5,1892793740.0
1622170800000.0,39254.5,40444.0,37143.5,38513.0,1631304226.0
1622257200000.0,38513.0,38952.0,34710.5,35689.5,2399527182.0
1622343600000.0,35689.5,37348.5,33650.0,34587.0,1876207814.0
1622430000000.0,34587.0,36549.0,33390.5,35670.0,1119093889.0
1622516400000.0,35670.0,37488.5,34168.5,37265.0,1631293307.0
1622602800000.0,37265.0,37935.0,35695.0,36677.0,1557627256.0
1622689200000.0,36677.0,38199.0,35922.0,37534.5,1253832473.0
1622775600000.0,37534.5,39430.0,37160.5,39180.0,1390031905.0
1622862000000.0,39180.0,39222.0,35583.0,36840.5,2150929702.0
1622948400000.0,36840.5,37921.0,34811.0,35500.0,1910494951.0
1623034800000.0,35500.0,36450.0,35235.0,35780.5,926947069.0
1623121200000.0,35780.5,36806.0,33300.0,33538.0,1543459414.0
1623207600000.0,33538.0,34036.5,31050.0,33389.0,2161954454.0
1623294000000.0,33389.0,37488.0,32420.5,37369.5,2113774400.0
1623380400000.0,37369.5,38450.0,35810.5,36655.5,1627806200.0
1623466800000.0,36655.5,37667.5,35925.5,37311.0,1092481700.0
1623553200000.0,37311.0,37437.0,34600.5,35521.0,1366679200.0
1623639600000.0,35521.0,39415.0,34754.0,39022.5,1445198100.0
1623726000000.0,39022.5,40995.0,38651.0,40515.0,1672058500.0
1623812400000.0,40515.0,41338.0,39510.0,40149.5,1313076100.0
1623898800000.0,40149.5,40472.0,38018.0,38310.5,1471046100.0
1623985200000.0,38310.5,39540.0,37317.5,38050.0,1206252200.0
1624071600000.0,38050.0,38176.5,35123.5,35788.0,1421015100.0
1624158000000.0,35788.0,36434.0,34801.0,35483.5,1080696900.0
1624244400000.0,35483.5,36159.0,33333.0,35582.0,1513812100.0
1624330800000.0,35582.0,35747.5,31086.0,31619.0,2478047000.0
1624417200000.0,31619.0,33294.0,28803.0,32519.5,2489334600.0
1624503600000.0,32519.5,34800.0,31752.0,33654.0,1392033900.0
1624590000000.0,33654.0,35361.0,32307.5,34637.0,1161417800.0
1624676400000.0,34637.0,35579.0,31247.5,31562.5,1636666600.0
1624762800000.0,31562.5,32719.5,30149.0,32244.5,1493017000.0
1624849200000.0,32244.5,34799.0,32000.0,34706.0,1292964300.0
1624935600000.0,34706.0,35277.0,33879.0,34463.0,1190523200.0
1625022000000.0,34463.0,36585.0,34198.5,35920.5,1153867100.0
1625108400000.0,35920.5,36079.5,34042.0,35028.0,1364084700.0
1625194800000.0,35028.0,35037.0,32710.5,33507.5,1273473100.0
1625281200000.0,33507.5,33965.5,32641.0,33790.5,965701200.0
1625367600000.0,33790.5,34942.5,33257.5,34668.0,752843500.0
1625454000000.0,34668.0,35945.0,34360.0,35290.5,612414600.0
1625540400000.0,35290.5,35291.0,33017.0,33712.0,1135244100.0
1625626800000.0,33712.0,35101.0,33488.0,34213.5,1095961700.0
1625713200000.0,34213.5,35080.0,33755.0,33836.0,885812600.0
1625799600000.0,33836.0,33900.0,32130.0,32855.0,1100771500.0
1625886000000.0,32855.0,34093.0,32255.0,33813.0,708163600.0
1625972400000.0,33813.0,34240.5,33030.5,33500.0,659555400.0
1626058800000.0,33500.0,34633.0,33333.0,34256.0,620951400.0
1626145200000.0,34256.0,34669.5,32642.0,33080.0,946512100.0
1626231600000.0,33080.0,33331.0,32147.5,32712.5,789833800.0
1626318000000.0,32712.5,33080.0,31573.0,32806.0,801923800.0
1626404400000.0,32806.0,33169.5,31114.5,31863.0,943755400.0
1626490800000.0,31863.0,32240.5,31015.0,31380.0,949397600.0
1626577200000.0,31380.0,31930.0,31130.0,31509.5,734985600.0
1626663600000.0,31509.5,32438.5,31064.0,31768.5,743551900.0
